sample,DGCCA_16,DGCCA_28,DGCCA_31,DGCCA_38,DGCCA_71,DGCCA_82,DGCCA_88
TCGA-BH-A18M-11,0.029885683,0.02803113,0.0017659038,0.018359099,0.00714414,-0.01548201,0.046863817
TCGA-BH-A18N-01,-0.013751404,0.0207833,0.01380231,-0.004271174,-0.0173298,-0.006786002,-0.0054217456
TCGA-BH-A18N-11,-0.016079048,0.010709319,-0.021524854,0.020912098,-0.0007116516,-0.03415421,0.017559312
TCGA-BH-A18P-01,0.026538193,0.015654258,-0.017863292,0.042461846,0.017897157,0.03883195,0.03144167
TCGA-BH-A18P-11,-0.025682746,0.0064271735,-0.0037845485,-0.019451806,-0.01811399,0.024233641,0.014313652
TCGA-BH-A18Q-01,0.07589331,0.04821997,0.019440774,0.009895517,-0.00159376,-0.013550146,-0.015923215
TCGA-BH-A18Q-11,0.0060011814,-0.019155556,0.0073727486,-0.001740505,-0.023828287,-0.019329585,0.028768979
TCGA-BH-A18R-01,-0.05104305,-0.0090712635,-0.019649262,-0.009039156,-0.00030554645,0.008690926,0.0014903648
TCGA-BH-A18R-11,-0.005379265,-0.03949007,-0.018385695,-0.038911987,-0.024004506,0.0007273657,0.0139230145
TCGA-BH-A18S-01,0.0023370436,0.07205307,-0.017812312,0.05953769,0.03813943,0.01614451,-0.010901123
TCGA-BH-A18S-11,0.005490819,-0.008415287,0.027654985,-0.025250817,-0.055514377,-0.008993294,0.027040474
TCGA-BH-A18T-01,-0.013084669,0.044487514,-0.030626442,0.03828789,0.015698634,0.043708466,-0.03293058
TCGA-BH-A18U-01,-0.04585786,-0.0097805215,0.02917231,0.017918224,-0.016069926,-0.020987105,-0.015053876
TCGA-BH-A18U-11,0.028885683,-0.007939428,-0.02352116,0.0079436675,-0.04536254,-0.0052645793,0.006147416
TCGA-BH-A18V-01,-0.012191666,-0.00794627,-0.031897224,0.0071994164,-0.042165786,-0.009515101,-0.02108558
TCGA-BH-A18V-06,-0.028161451,0.032807317,-0.010607928,0.07581412,0.046412334,0.032464948,0.0013327037
TCGA-BH-A18V-11,-0.018505823,-0.02105871,0.03685753,-0.036331546,-0.017165449,-0.013637023,0.011322156
TCGA-BH-A1EN-01,0.044484574,0.031017965,-0.008227844,-0.041111607,-0.08452747,-0.07521941,0.049006917
TCGA-BH-A1EN-11,-0.0015482053,0.03329547,-0.04030304,0.0006910306,-0.04033859,0.040628854,0.0707515
TCGA-BH-A1EO-01,-0.043898847,-0.010351907,-0.020158714,-0.024825308,0.048061285,0.026734374,-0.0008796889
TCGA-BH-A1EO-11,-0.013099257,0.024297448,0.037223533,0.03669839,0.009997002,0.014683702,0.025481893
TCGA-BH-A1ES-01,0.07590267,-0.009286113,-0.017533347,0.024272237,-0.05099344,0.0348203,-0.0025294165
TCGA-BH-A1ES-06,0.04446143,0.013616893,-0.0045668688,-0.0031651258,0.033645768,0.00754568,0.012904443
TCGA-BH-A1ES-11,-0.0027609887,0.0377858,0.04947129,-0.013888326,0.051537722,-0.00083538424,-0.026601233
TCGA-BH-A1ET-01,-0.012083302,0.014496844,-0.016223494,-0.021162031,-0.0047637736,-0.02213924,-0.03525269
TCGA-BH-A1ET-11,0.021661984,-0.032272555,0.0031974409,-0.020124346,-0.01591071,0.018815367,0.01578863
TCGA-BH-A1EU-01,-0.027456757,-0.020939536,0.008562386,0.01959018,-0.06164866,0.015093528,0.023316534
TCGA-BH-A1EU-11,0.029015614,0.028933344,-0.012946185,0.0055700154,-0.02664345,-0.023809334,-0.0071381098
TCGA-BH-A1EV-01,0.021889288,-0.019596659,-0.00658259,-0.029904764,-0.008610625,-0.050734214,-0.011293172
TCGA-BH-A1EV-11,0.037734386,-0.0013131639,0.032614965,0.08580986,0.0034002466,-0.031017225,0.02907673
TCGA-BH-A1EW-01,0.003442511,0.020418834,0.031020284,0.0011469871,0.010985536,-0.030415626,-0.007879989
TCGA-BH-A1EW-11,-0.03812807,0.04195594,-0.010177275,0.044337887,-0.0065904707,0.024059687,0.00060234964
TCGA-BH-A1EX-01,-0.0005869875,0.0227262,-0.017623706,-0.003957544,0.011438452,0.013686622,-0.0010853786
TCGA-BH-A1EY-01,-0.03143013,-0.0141209485,0.034614533,-0.023889229,-0.021954153,-0.021790251,-0.015183679
TCGA-BH-A1EY-11,-0.011471415,-0.03433613,-0.03337332,0.013201527,0.057248034,0.01964179,0.023564927
TCGA-BH-A1F0-01,0.024614241,-0.017820623,0.035038836,-0.002981213,0.04016129,-0.043550562,0.014611332
TCGA-BH-A1F0-11,0.017282337,0.07313181,-0.0030797971,0.0007396329,-0.0057283137,-0.0012449585,0.024997717
TCGA-BH-A1F2-01,0.037658986,0.037612066,0.035716455,0.0004164169,0.007464865,0.012414088,-0.026502404
TCGA-BH-A1F2-11,-0.03751044,-0.04693883,0.0033804588,-0.02007387,-0.031874955,0.009419098,0.05726272
TCGA-BH-A1F5-01,0.017684195,-0.017029382,-0.014055886,0.034446556,0.025839854,0.003113931,0.016276086
TCGA-BH-A1F5-11,-0.06790454,0.0065649874,-0.058563627,0.054149978,-0.04520855,-0.0352256,-0.043824315
TCGA-BH-A1F6-01,0.055503655,0.047112156,0.008118626,-0.039744474,-0.024502655,0.0241159,0.0181808
TCGA-BH-A1F6-11,0.019141246,0.023852954,-0.04211697,0.012827408,-0.029575326,0.00922161,0.0233754
TCGA-BH-A1F8-01,-0.004640624,0.039013058,-0.0020269956,-0.0066940663,-0.045289557,0.014137206,-0.0122043
TCGA-BH-A1F8-11,0.0182531,0.009872584,-0.04503919,0.031927664,-0.008978694,-0.001649939,-0.013872214
TCGA-BH-A1FB-01,0.028843861,-0.003965335,-0.012161836,-0.037173208,-0.030772358,-0.024804052,-0.023579976
TCGA-BH-A1FB-11,-0.027040266,-0.03965449,0.021811942,0.011322573,0.022317052,-0.037602596,-0.012175224
TCGA-BH-A1FC-01,-0.008714866,-0.026267165,-0.042832024,0.03394676,-0.021843381,0.049841803,0.02744918
TCGA-BH-A1FC-11,-0.038709667,-0.019392412,-0.009011406,-0.01348025,-0.039739992,0.019049762,-0.051419105
TCGA-BH-A1FD-01,0.053877093,0.0021568183,0.06248764,-0.0034749825,0.048136592,0.0028157262,-0.025737321
TCGA-BH-A1FD-11,-0.011603457,-0.05045797,-0.029725775,-0.023407504,0.041647635,0.00055306684,-0.016943753
TCGA-BH-A1FE-01,0.005472784,-0.06586479,0.062435046,-0.04696095,0.05065187,0.03893405,-0.019060455
TCGA-BH-A1FE-06,-0.013415061,0.023321584,-0.025167907,-0.00028087012,-0.006629376,0.03836444,0.05330006
TCGA-BH-A1FE-11,0.004373069,0.002843506,-0.030845694,0.025872732,0.035853118,-0.017613012,0.08132739
TCGA-BH-A1FG-01,-0.033900276,-0.014608375,-0.052578706,0.018892875,0.02912452,-0.020764247,0.021784475
TCGA-BH-A1FG-11,-0.025830854,-0.06531594,0.01578252,0.081835166,-0.023391703,-0.0162615,-0.010725398
TCGA-BH-A1FH-01,0.030452993,0.026853807,-0.006903363,0.030222045,-0.03386875,-0.020790702,-0.018349769
TCGA-BH-A1FH-11,0.016523274,-0.03128441,0.040820815,0.001674341,0.028267864,4.2360276e-05,0.060218614
TCGA-BH-A1FJ-01,0.0038475413,0.037562467,0.01161287,0.03262204,-0.028633198,-0.01739592,0.037687425
TCGA-BH-A1FJ-11,-0.03389777,0.0020071808,-0.047711007,-0.009224647,-0.008688355,-0.029068034,0.07395227
TCGA-BH-A1FL-01,0.023480555,-0.02360841,-0.024487428,0.026943954,-0.035300028,-0.003154018,0.03617322
TCGA-BH-A1FM-01,0.011101996,0.05754123,-0.017919742,0.0032747285,-0.036502283,0.027889019,0.020178625
TCGA-BH-A1FM-11,-0.026114907,-0.03827265,0.0014290567,0.018079828,-0.026628252,-0.025117125,0.002392199
TCGA-BH-A1FN-01,0.084393546,0.022163466,0.03957556,0.03401545,-0.011045422,-0.0362537,0.018742416
TCGA-BH-A1FN-11,-0.05354517,0.0069908397,0.017388616,-0.021022262,0.01779311,0.035428282,-0.054915864
TCGA-BH-A1FR-01,0.013856448,0.02241278,0.024827864,0.0056644306,-0.026728965,0.013160072,-0.02912757
TCGA-BH-A1FR-11,0.029253285,4.2986125e-05,0.021898948,-0.0076675494,-0.00086311717,0.04686527,0.018226672
TCGA-BH-A1FU-01,0.025700886,-0.015505667,-0.057365973,-0.010128059,-0.0046090386,0.021521341,0.031165164
TCGA-BH-A1FU-11,0.029274179,0.006373931,-0.025479991,-0.009202008,-0.003250055,-0.021895366,0.039201546
TCGA-BH-A201-01,0.006301893,-0.010048436,0.012764031,-0.0019171657,-0.004270116,0.0075935954,0.013183753
TCGA-BH-A202-01,-0.008715976,-0.009814751,0.019200416,-0.032473765,-0.042486105,-0.016887523,-0.0375394
TCGA-BH-A203-01,0.05810206,0.057632633,-0.015484158,0.017995574,-0.06473337,0.020607166,-0.049324248
TCGA-BH-A203-11,-0.023386804,-0.018124478,0.009297732,-0.028690007,0.00045564678,0.017355647,0.02508543
TCGA-BH-A204-01,-0.026818912,0.016032232,-0.0110777505,0.0084552,-0.015700046,-0.0129789,-0.0072776284
TCGA-BH-A204-11,0.008354047,0.051588837,-0.0028387215,-0.010927852,0.016774967,-0.06019096,0.04062523
TCGA-BH-A208-01,0.04959781,-0.023683066,-0.023260288,-0.008801655,-0.036265116,-0.00054736296,0.006288275
TCGA-BH-A208-11,0.073075116,0.021169968,0.028028192,0.02802534,-0.02548471,-0.040036626,0.014790709
TCGA-BH-A209-01,-0.013581991,-0.03277703,-0.014820055,-0.034115378,-0.06845534,-0.016709272,-0.0022121137
TCGA-BH-A209-11,0.025489926,-0.041061155,0.0768296,-0.0027529383,0.03909639,0.0020448137,0.0054465663
TCGA-BH-A28O-01,0.060247086,-0.046523042,0.043026637,-0.014614007,0.039670195,0.01743455,-0.0041241813
TCGA-BH-A28Q-01,-0.0007974189,-0.038927138,0.040758,-0.01615364,-0.028488943,-0.024756305,0.039944034
TCGA-BH-A2L8-01,0.031145735,-0.08572431,-0.0040044663,0.05900851,0.009216077,-0.017559642,-0.029930443
TCGA-BH-A42T-01,-0.020390524,-0.013834866,-0.034248475,0.044214707,0.016079253,-0.041445747,-0.024606468
TCGA-BH-A42U-01,0.013305927,0.0063624964,-0.043475162,0.0005509807,-0.085034385,-0.0013035694,0.02263859
TCGA-BH-A42V-01,-0.07324901,0.055743735,-0.020620333,0.006928251,0.041290164,-0.0065379106,0.006522291
TCGA-BH-A5IZ-01,-0.0140464455,0.079615265,-0.0049555,-0.018525062,0.013461608,-0.025371762,0.046478283
TCGA-BH-A5J0-01,-0.03943504,0.0071172267,0.0006626197,0.010297566,0.029056393,0.022634516,0.06132662
TCGA-BH-A6R8-01,0.06944823,-0.019079234,0.026124164,0.032239348,-0.027644757,0.022226688,0.033547208
TCGA-BH-A6R9-01,0.0366195,0.03893096,0.007759751,0.0076702256,0.06682805,0.020889917,0.057728045
TCGA-BH-A8FY-01,0.006923218,0.0036272649,-0.031825855,-0.02003514,-0.013671551,0.008421801,-0.00673049
TCGA-BH-A8FZ-01,-0.020825272,-0.019248651,0.008011963,0.00038081966,-0.045090787,-0.037575886,0.06467569
TCGA-BH-A8G0-01,0.008007314,-0.013923488,0.020802446,0.0058566467,0.04675081,-0.004029313,0.00827662
TCGA-BH-AB28-01,0.06829777,-0.031390756,-0.0021948628,-0.031605892,-0.03643629,0.012862995,-0.009345341
TCGA-C8-A12K-01,-0.026968183,0.004859345,0.024794271,-0.039570488,0.027334044,0.0058644945,-0.037392322
TCGA-C8-A12L-01,0.0139373755,-0.04597324,0.0074501387,0.039896816,-0.012873607,-0.0022840379,0.02026812
TCGA-C8-A12M-01,0.021918744,0.055249564,0.007905958,0.0020763222,-0.023564212,0.0004413994,0.02967241
TCGA-C8-A12N-01,0.020601144,0.020180529,-0.010640143,-0.04582296,0.02851339,0.002757296,-0.028758433
TCGA-C8-A12O-01,-0.022522755,-0.0024327426,0.0412248,-0.020033319,0.020375438,-0.06226158,-0.029993601
TCGA-C8-A12P-01,-0.07779229,0.021591133,-0.018945236,-0.044085175,0.017600551,0.00036170334,0.003851559
TCGA-C8-A12Q-01,0.014281173,-0.019100279,0.050306004,-0.009468209,-0.057283543,0.09438984,0.06250655
TCGA-C8-A12T-01,0.004090363,0.049593154,0.017412504,-0.034326274,-0.034106568,-0.04522231,-0.029603222
TCGA-C8-A12U-01,0.0027507734,-0.042771608,-0.033144616,-0.04969181,0.0022747123,-0.0097505795,0.05140929
TCGA-C8-A12V-01,-0.006132487,-0.0553428,0.02486793,0.022621747,-0.0042265253,-0.039105754,0.022687148
TCGA-C8-A12W-01,-0.0003734908,0.011211376,0.030852115,-0.026223615,0.062260795,-0.041455638,0.0029572546
TCGA-C8-A12X-01,-0.00047085062,0.016092837,0.009132853,0.04609408,0.0233143,0.02009464,0.02718658
TCGA-C8-A12Y-01,-0.028151672,0.008777612,0.009171145,0.009614077,-0.0059886593,0.0325711,0.00063051144
TCGA-C8-A12Z-01,-0.0020613335,-0.02691533,0.032382753,0.03684841,-0.05763585,-0.018918024,-0.07892517
TCGA-C8-A130-01,-0.012986295,-0.01671834,0.037162844,0.04924333,0.0104710255,-0.031053584,-0.029908229
TCGA-C8-A131-01,0.05540494,-0.0005203772,-0.0030394811,0.045204982,-0.010119338,0.013117002,-0.054863896
TCGA-C8-A132-01,0.007609345,-0.0031910664,0.039168224,0.027448177,0.03471101,0.019879194,0.029187705
TCGA-C8-A133-01,-0.04066988,0.031978466,-0.005196875,0.0034957412,-0.0028666854,0.011658391,-0.053767443
TCGA-C8-A134-01,-0.0066789445,0.037253197,-0.008246038,0.0071454607,-0.01339866,-0.033562426,0.013767634
TCGA-C8-A135-01,0.026536673,-0.03603555,0.051772762,-0.004814987,0.012528246,0.0024877405,0.043201186
TCGA-C8-A137-01,0.015030459,0.009776755,-0.023958573,0.047255743,-0.0071098916,-0.013107301,0.021494403
TCGA-C8-A138-01,0.0149462335,-0.045580074,0.016442955,-0.025797607,0.03643065,-0.029599296,0.028855378
TCGA-C8-A1HE-01,-0.026318582,-0.04902303,-0.006124012,-0.010907814,0.016239274,-0.026929408,0.023402967
TCGA-C8-A1HF-01,0.023030123,-0.008872559,0.05736172,0.032676347,-0.005273491,-0.016623726,0.0103455
TCGA-C8-A1HG-01,0.027135983,0.021314472,-0.011768807,-0.046073914,-0.024044536,0.014274914,0.016460454
TCGA-C8-A1HI-01,-0.05280538,0.033191934,0.054372344,-0.013765622,0.02265583,-0.015443801,-0.006241516
TCGA-C8-A1HJ-01,0.030453086,0.012813941,0.0048026387,-0.0001693014,-0.044797562,0.0355493,-0.021982685
TCGA-C8-A1HK-01,-0.04140013,0.015802536,0.040732615,-0.033450108,-0.025018882,-0.039263003,0.02680114
TCGA-C8-A1HL-01,-0.012061009,0.0015686583,0.025423223,-0.016123494,-0.0025315057,0.024952164,-0.030017424
TCGA-C8-A1HM-01,0.040366314,-0.0065496955,-0.026292156,-0.036784228,0.042471733,-0.0053172037,-0.028143933
TCGA-C8-A1HN-01,0.029518332,0.0069133043,0.016226668,-0.0014665006,-0.059991334,-0.02971835,0.0368845
TCGA-C8-A1HO-01,-0.026232168,-0.0033361688,0.019629687,-0.01908407,0.06258847,-0.031515747,0.049831323
TCGA-C8-A26V-01,0.014230515,0.044470713,-0.010157164,0.013487485,0.003480169,-0.0028955722,0.015780106
TCGA-C8-A26W-01,-0.007491093,0.01679814,0.012938868,-0.030183807,-0.019309655,0.07146156,-0.02890211
TCGA-C8-A26X-01,-0.016524352,0.003349884,0.025938595,0.016119357,0.004625829,0.01362541,0.019657722
TCGA-C8-A26Y-01,-0.014780906,-0.0011940052,0.020578505,-0.019378264,0.0058310386,0.023119763,-0.045632303
TCGA-C8-A26Z-01,0.012138473,-0.02767216,-0.032003567,0.0068289107,-0.015516793,-0.024366029,-0.015656672
TCGA-C8-A273-01,-0.002868954,-0.03062092,-0.024175566,0.038143326,0.015566502,0.015127764,-0.048376948
TCGA-C8-A274-01,0.01757148,0.003911742,0.023334963,-0.023176752,0.021171827,0.054670833,-0.030608423
TCGA-C8-A275-01,-0.021372214,-0.04876292,0.0054537263,0.01643953,-0.00031736214,0.013159366,0.020604124
TCGA-C8-A278-01,0.018884989,0.014832571,-0.02752496,-0.031867925,-0.028715823,-0.03469891,0.0143299075
TCGA-C8-A27A-01,-0.015645418,0.03470158,0.03455547,0.028347388,0.05040919,0.020624066,0.03586989
TCGA-C8-A27B-01,0.04268398,-0.014917467,0.0058727153,0.011504615,-0.006304534,-0.013958526,0.033385042
TCGA-C8-A3M7-01,-0.00246704,0.0136873,0.01437686,0.03109682,-0.03482377,-0.009286961,0.039863676
TCGA-C8-A3M8-01,0.029242612,0.03839405,-0.003554297,-0.018428367,-0.018941928,-0.03562889,0.006223459
TCGA-C8-A8HP-01,-0.016007163,-0.0078877695,0.017454103,0.012318954,-0.032337423,-0.060655918,0.05276916
TCGA-C8-A8HQ-01,0.018578127,-0.041167025,-0.04146541,0.030583475,-0.0072669787,-0.015778309,-0.022622505
TCGA-C8-A8HR-01,0.0071746856,-0.012907177,0.00033276458,-0.014586169,0.07251603,0.011439668,-0.0221749
TCGA-C8-A9FZ-01,0.018222727,0.044320293,0.036572903,-0.04147675,0.000669796,0.0005857623,0.05070153
TCGA-D8-A13Y-01,-0.03521223,0.031871982,-0.0087827435,0.032776706,-0.005381874,-0.021712942,-0.0025795167
TCGA-D8-A13Z-01,-0.044475976,0.0072053857,-0.013416092,0.0041361973,0.023239296,-0.001471811,-0.020380128
TCGA-D8-A140-01,0.026519144,0.045914575,-0.0034463583,-0.052029893,-0.031285472,0.018078458,0.006572619
TCGA-D8-A141-01,0.032724243,0.031735912,-0.023447415,0.024419965,-0.021503735,0.00618746,0.05854804
TCGA-D8-A142-01,-0.054304164,0.024248883,0.020016931,0.01928279,0.05500882,0.015170895,0.007841563
TCGA-D8-A143-01,0.060463384,0.008105179,0.006303133,0.013339357,-0.015942965,-0.050764523,-0.07645063
TCGA-D8-A145-01,0.010002637,-0.04627979,0.021113444,-0.0010379534,-0.017534707,0.027025804,-0.027518911
TCGA-D8-A146-01,-0.008552602,0.075438455,0.01864763,-0.053204942,0.050129674,0.04005844,0.0300788
TCGA-D8-A147-01,-0.018128451,0.039426446,0.04559703,0.076739915,-0.0075514447,-0.031073565,-0.0093925
TCGA-D8-A1J8-01,0.012250847,0.028879259,-0.007633601,-0.022544317,0.006900672,-0.02245081,0.0041470323
TCGA-D8-A1J9-01,-0.007011282,-0.00670268,0.005770543,-0.0015224889,-0.0064060437,0.0200197,-0.013946345
TCGA-D8-A1JA-01,0.00074733794,0.014820505,0.042939566,-0.021291606,0.023211941,0.0028358507,0.010989925
TCGA-D8-A1JB-01,-0.031231528,-0.0025828034,-0.0027394183,0.027509544,0.0072477115,0.014353716,0.0102920355
TCGA-D8-A1JC-01,-0.028408712,0.02486445,-0.018140806,-0.0044709556,0.027728828,0.009880489,0.010134002
TCGA-D8-A1JD-01,0.04450003,0.006728042,0.025034288,0.0633128,-0.023273986,-0.04430869,0.027627993
TCGA-D8-A1JE-01,-0.009433808,0.030553553,-0.030328289,0.00795182,0.057119474,0.03862632,0.00842359
TCGA-D8-A1JF-01,-0.00304317,0.060209297,0.023127943,-0.00035785325,0.012262251,0.00630071,0.024358159
TCGA-D8-A1JG-01,0.009881769,-0.0569422,-0.03856334,-0.012762722,0.02890351,0.0018466981,-0.020242423
TCGA-D8-A1JH-01,-0.022879038,0.008502342,0.015364484,0.017916448,0.05145836,0.0075539965,0.013660778
TCGA-D8-A1JI-01,-0.002153873,0.027970215,0.052100956,0.013221486,-0.016505416,-0.020393189,0.0052787764
TCGA-D8-A1JJ-01,-0.0017125895,-0.019462435,-0.05554401,0.009052222,0.011070997,-0.06110245,0.009646883
TCGA-D8-A1JK-01,0.004540365,-0.031448264,0.002194848,-0.015049642,-0.019005626,-0.03709999,0.011343588
TCGA-D8-A1JL-01,-0.01588348,0.02876772,0.014997631,-0.009422854,-0.011078942,-0.013167366,0.003787417
TCGA-D8-A1JM-01,-0.058172278,0.007063126,0.07555051,0.007860683,0.028769981,0.024842273,-0.015829079
TCGA-D8-A1JN-01,-0.040687688,0.011759083,-0.02877243,-0.0052731447,-0.00015066005,-0.05787501,-0.00950964
TCGA-D8-A1JP-01,-0.010753936,0.0017530145,-0.03167166,0.033521093,-0.03618259,-0.05196319,0.008984469
TCGA-D8-A1JS-01,-0.033048984,-0.017513447,0.040733743,0.010011505,-0.010929344,-0.003695317,-0.011996929
TCGA-D8-A1JT-01,0.006615838,0.031747226,-0.016356695,-0.017996684,-0.01051143,-0.0013788296,-0.026551327
TCGA-D8-A1JU-01,-0.004549231,-0.006052493,-0.016033456,-0.006290436,-0.04536453,9.464659e-05,0.021909129
TCGA-D8-A1X5-01,0.039008796,-0.024488907,-0.0004106732,-0.022831932,-0.023792645,0.016863186,0.03422675
TCGA-D8-A1X6-01,-0.04786949,-0.018285157,-0.038760178,0.00771603,-0.01574558,-0.0034763375,-0.016760191
TCGA-D8-A1X7-01,-0.01644668,0.012959558,-0.044125877,0.032942258,0.020934,0.0022195247,0.027263904
TCGA-D8-A1X8-01,-0.024037533,-0.011271853,-0.03564062,0.028841784,0.012896869,0.013413477,0.061922446
TCGA-D8-A1X9-01,0.026677348,0.052420422,-0.018848691,0.01769007,-0.023797102,-0.0060825376,-0.012358665
TCGA-D8-A1XA-01,-0.007200923,0.00054151285,-0.031212395,0.039297234,0.00069843885,0.023152975,0.082375824
TCGA-D8-A1XB-01,-0.026877074,0.056166556,0.019413875,0.015919339,-0.025355121,-0.022621807,0.014960155
TCGA-D8-A1XC-01,0.0025419518,0.0013546213,-0.065861136,-0.022271592,-0.005486455,-0.007990129,-0.022781227
TCGA-D8-A1XD-01,-0.04146346,0.06109087,0.0025985856,0.040293775,-0.01730007,0.008965275,0.021643396
TCGA-D8-A1XF-01,-0.03434585,0.036308326,0.013789967,0.023595082,-0.022296587,0.02877516,-0.037649624
TCGA-D8-A1XG-01,0.0033375407,0.03788815,-0.02976717,0.027347455,-0.034185752,0.028475482,-0.027274197
TCGA-D8-A1XJ-01,0.010907702,0.015416333,0.025366683,0.04959046,0.0009631752,0.029703813,0.0009873696
TCGA-D8-A1XK-01,-0.0044825296,-0.029749254,-0.036050025,0.011541973,0.046572357,0.023730341,0.008334505
TCGA-D8-A1XL-01,-0.02359053,-0.034595635,-0.0042372644,0.02420237,-0.032168936,0.0008599465,-0.021693863
TCGA-D8-A1XM-01,-0.031208105,0.027749693,-0.013308878,0.025915075,0.010492098,-0.0438302,0.004381935
TCGA-D8-A1XO-01,-0.0071411207,-0.01542708,-0.03802709,0.011430771,-0.023993129,-0.036875106,-0.036390953
TCGA-D8-A1XQ-01,0.0019656385,-0.009844592,0.037808154,-0.009489148,0.013022035,0.0145393405,0.039927274
TCGA-D8-A1XR-01,0.01379915,-0.033106953,-0.047996994,0.015965631,0.05167243,-0.017084185,0.029955668
TCGA-D8-A1XS-01,0.00470764,0.01317483,0.015711525,-0.015329652,-0.009325098,-0.0060929796,0.07329262
TCGA-D8-A1XT-01,0.010576048,0.012143111,-0.014636624,-0.005774639,0.01833164,0.012234649,-0.009244772
TCGA-D8-A1XU-01,0.021217216,0.011623217,-0.030032272,0.010116579,-0.011593647,0.057871643,0.0014099637
TCGA-D8-A1XV-01,0.0062156282,0.014431782,0.04470197,-0.0055033583,0.009404004,-0.01169678,-0.028763622
TCGA-D8-A1XW-01,-0.023098633,0.015316428,-0.017638203,-0.022613648,-0.03166468,-0.012073749,-0.042863227
TCGA-D8-A1XY-01,0.0074733403,0.039502457,0.0136186965,-0.050771363,-0.045309052,-0.030792743,-0.0031768326
TCGA-D8-A1XZ-01,-0.023034975,-0.010597211,-0.040534,-0.021894766,-0.019608092,-0.026975673,0.024561951
TCGA-D8-A1Y0-01,0.020299062,0.002648836,-0.025377939,-0.058881216,-0.014117949,-0.016560927,-0.04707015
TCGA-D8-A1Y1-01,0.016735485,-0.027021874,0.03432768,-0.0071783215,0.029936995,-0.028634895,0.009194618
TCGA-D8-A1Y2-01,-0.02274104,0.016271902,-0.008217851,-0.036728613,0.0032526348,0.01080795,-0.029060159
TCGA-D8-A1Y3-01,-0.0005578059,0.008562807,-0.049962424,-0.00059148314,-0.0022482853,0.013278459,-0.0035732547
TCGA-D8-A27E-01,-0.0009880783,-0.012385739,-0.0053172,0.002816026,0.013065604,0.024039777,-0.05185797
TCGA-D8-A27F-01,0.025821663,0.026598597,0.008979613,0.031624336,-0.030829154,0.033732764,0.049752884
TCGA-D8-A27G-01,-0.0013386812,0.020088907,-0.02247755,-0.047509883,0.016359955,0.016083382,0.020824477
TCGA-D8-A27H-01,0.0070963744,-0.0063554975,-0.0024482124,-0.01439665,-0.019869223,0.0003347951,0.03405397
TCGA-D8-A27I-01,0.016535155,0.006662105,-0.026786914,-0.007928338,0.011460841,-0.0033561657,0.019622035
TCGA-D8-A27K-01,-0.060442213,-0.021167945,0.023704665,0.04793238,-0.018005121,-0.0036313757,0.019353524
TCGA-D8-A27L-01,0.0038821613,0.021654963,0.04548409,0.014125304,-0.021264728,-0.03410108,0.051656447
TCGA-D8-A27M-01,-0.019130338,-0.06519691,-0.004459558,-0.04198792,-0.0140289785,0.049734235,0.0043749893
TCGA-D8-A27N-01,-0.00238943,-0.033322237,-0.02991471,0.042282313,-0.011804539,0.04091381,0.032982316
TCGA-D8-A27P-01,-0.024783783,-0.0845241,0.033793017,0.014666807,-0.002404241,0.012352925,-0.018066863
TCGA-D8-A27R-01,-0.02538559,0.008208945,-0.004986814,0.017134668,0.0014243536,0.011349795,0.023712466
TCGA-D8-A27T-01,-0.021051578,0.0149795385,0.009068197,0.020302067,0.00615786,0.0007384643,0.0445579
TCGA-D8-A27V-01,0.028853204,-0.015774667,-0.028794311,0.00023677666,0.014763414,0.049455017,0.029796574
TCGA-D8-A27W-01,-0.037932493,-0.02825117,-0.01613944,-0.0013056453,-0.01284632,0.045988653,0.0019285455
TCGA-D8-A3Z5-01,-0.031944923,-0.02581127,0.0054519493,0.026132049,-0.030175151,0.010357709,-0.023043733
TCGA-D8-A3Z6-01,-0.009384571,0.008597499,0.027041111,-0.010516518,0.027748061,0.01573594,0.031906866
TCGA-D8-A4Z1-01,-0.00029743277,0.0014823414,0.027901947,0.03467519,0.0057565216,0.02638414,-0.029753864
TCGA-D8-A73U-01,-0.010001252,0.038283605,0.005009366,0.006464884,0.032900427,0.030019905,0.02811236
TCGA-D8-A73W-01,-0.018563308,0.028881703,-0.008447681,0.018058676,0.011790366,-0.004759049,-0.006784947
TCGA-D8-A73X-01,0.007929939,-0.010506207,-0.009132939,0.038964897,0.04254658,0.0044762036,-0.011777505
TCGA-E2-A105-01,0.01232036,0.035416618,-0.021798093,-0.023185136,0.008889766,-0.0038839336,0.00404605
TCGA-E2-A106-01,-0.017430509,-0.03830246,0.012025699,-0.03134293,0.007841509,0.06122515,0.05612111
TCGA-E2-A107-01,-0.030502565,0.022943445,0.013049111,-0.02322549,0.016572043,0.0058455514,-0.003736341
TCGA-E2-A108-01,0.007194278,0.02505282,0.020489981,0.053007364,0.0019499385,0.009407509,0.049185872
TCGA-E2-A109-01,0.03283483,-0.00077806786,-0.06436346,0.004497122,0.031149358,-0.031803243,-0.03612365
TCGA-E2-A10A-01,0.0037101805,0.030371744,0.034893867,0.006613909,0.005337173,0.00965833,-0.08172758
TCGA-E2-A10B-01,-0.00018970744,-0.034368217,0.03488587,0.015500449,-0.008501236,0.0017011743,0.015855603
TCGA-E2-A10C-01,-0.010566611,-0.0066173756,0.03187639,0.0139357895,0.016488027,0.0011617909,-0.026220119
