sample,DGCCA_1,DGCCA_2,DGCCA_3,DGCCA_4,DGCCA_5,DGCCA_6,DGCCA_7,DGCCA_8,DGCCA_9,DGCCA_10,DGCCA_11,DGCCA_12,DGCCA_13,DGCCA_14,DGCCA_15,DGCCA_16,DGCCA_17,DGCCA_18,DGCCA_19,DGCCA_20,DGCCA_21,DGCCA_22,DGCCA_23,DGCCA_24,DGCCA_25,DGCCA_26,DGCCA_27,DGCCA_28,DGCCA_29,DGCCA_30,DGCCA_31,DGCCA_32,DGCCA_33,DGCCA_34,DGCCA_35,DGCCA_36,DGCCA_37,DGCCA_38,DGCCA_39,DGCCA_40,DGCCA_41,DGCCA_42,DGCCA_43,DGCCA_44,DGCCA_45,DGCCA_46,DGCCA_47,DGCCA_48,DGCCA_49,DGCCA_50,DGCCA_51,DGCCA_52,DGCCA_53,DGCCA_54,DGCCA_55,DGCCA_56,DGCCA_57,DGCCA_58,DGCCA_59,DGCCA_60,DGCCA_61,DGCCA_62,DGCCA_63,DGCCA_64,DGCCA_65,DGCCA_66,DGCCA_67,DGCCA_68,DGCCA_69,DGCCA_70,DGCCA_71,DGCCA_72,DGCCA_73,DGCCA_74,DGCCA_75,DGCCA_76,DGCCA_77,DGCCA_78,DGCCA_79,DGCCA_80,DGCCA_81,DGCCA_82,DGCCA_83,DGCCA_84,DGCCA_85,DGCCA_86,DGCCA_87,DGCCA_88,DGCCA_89,DGCCA_90,DGCCA_91,DGCCA_92,DGCCA_93,DGCCA_94,DGCCA_95,DGCCA_96,DGCCA_97,DGCCA_98,DGCCA_99,DGCCA_100
TCGA-B6-A0RM-01,-0.03304424,0.0034353547,-0.023671685,0.013893203,-0.0066665905,0.017009133,0.029071635,0.009667604,0.017331086,0.024319502,-0.022828918,0.059655644,-0.003982991,-0.030341387,-0.0123536615,-0.012958711,-0.017977996,0.023388768,-0.0072695715,0.017914325,0.03747971,0.030023692,0.0023115557,0.012665715,0.041636318,-0.03732953,-0.040598683,-0.015146082,-0.0020247519,-0.031485084,0.06747959,-0.03512825,-0.07879686,0.061042644,0.036847558,0.018227909,-0.045679137,0.09042166,0.111947276,0.018727016,0.022869246,-0.082668066,-0.009055035,-0.027749665,0.038216762,0.03782878,-0.02615722,-0.047196098,0.02512965,0.023045579,-0.04770531,-0.0008825399,0.03455181,0.015949434,-0.02732544,0.0954133,0.032072805,6.9152564e-05,0.0152171105,-0.031913202,0.021136008,-0.012278843,0.008172978,0.05007457,-0.036578715,-0.08979883,-0.048386864,0.0101569,-0.038471404,0.07531868,0.043172542,-0.07147366,0.020840397,0.014251358,-0.015022552,0.014662462,0.023945948,0.0040520653,0.014468797,-0.0039284164,-0.02066307,-0.032683216,-0.0326177,-0.0769265,-0.021448668,0.048846994,0.0066337157,-0.021045571,-0.06790967,0.04299391,0.008534614,-0.034441996,0.06285514,0.024854742,0.017862545,0.051883247,-0.07241869,0.048078075,0.008970687,-0.024976688
TCGA-B6-A0RN-01,-0.10719983,0.04163982,-0.013778645,-0.039458536,0.022500068,-0.032526355,-0.02469589,0.029424477,0.044739075,-0.06343637,0.017233308,-0.025260784,0.022532726,-0.032647327,-0.0040652035,-0.002782125,0.02777805,0.0063269525,-0.0024526007,-0.022746399,-0.021652184,0.071855605,-0.019607622,-0.03484315,0.04268305,0.045351293,-0.0027335174,0.065628186,0.036199205,0.0013748514,-0.038343213,-0.0026891474,-0.044592522,0.03462728,0.013180358,-0.021876546,0.016515175,0.013332979,0.04089097,0.008568492,0.033805214,-0.011672229,0.019840905,-0.041680396,-0.030917417,-0.007356981,0.045897093,0.06339431,-0.02356751,-0.033045337,0.019182932,-0.006163262,0.011877544,0.016361356,0.04440611,0.0038793394,-0.050273165,-0.01992144,-0.023550108,-0.052021462,0.040566757,-0.050325613,0.014787191,-0.009553666,0.025730826,0.0045562265,-0.057785694,-0.064721115,-0.035877533,-0.025469337,-0.006386703,0.060691062,0.012760532,0.034584917,0.0021679848,-0.027689116,0.00032055285,0.008961629,-0.009993336,-0.03649535,-0.016347062,-0.034566708,0.01600402,-0.0413554,0.012875464,-0.015326049,0.019677196,-0.026919035,-0.038329102,-0.004612202,0.0054345345,0.029494762,0.011811382,-0.050187424,0.07051274,0.03296294,-0.04467159,0.061427236,-0.06381888,-0.007717291
TCGA-B6-A0RO-01,-0.06746362,-0.07168435,-0.014102197,0.018600438,0.00891293,0.0068600997,0.03268083,0.027632229,-0.01805544,-0.010096213,-0.027685534,0.040758286,-0.021118414,-0.00560899,-0.026603397,-0.003463965,-0.043221712,0.017661959,-0.003316069,-0.043449383,-0.010615244,0.06467627,0.025605837,-0.057868186,-0.031964883,0.014172878,0.0332875,-0.033819437,-0.012556294,-0.030628169,-0.0588599,0.05660122,-0.024958972,0.028752089,0.0066129775,-0.02262805,0.062337853,-0.041834142,0.03523285,0.0032457113,0.022929966,0.071573265,0.013094556,-0.012943926,0.035300273,0.011129711,0.01295767,-0.02933895,0.0036465423,0.0028571517,0.010849474,-0.046589814,-0.012863414,0.005485963,0.024747247,-0.065692954,-0.018206634,0.012725705,0.033030167,-0.018319372,-0.013956173,0.009797478,-0.022761397,-0.039203808,0.06858922,-0.005662654,0.015637143,0.017496949,-0.03288325,0.069418095,-0.0022212458,-0.0089660855,0.054442603,0.110083945,-0.022853237,0.0010031646,0.016106596,0.026250195,-0.043364055,0.024926454,-0.028792502,0.015678393,0.02206347,0.0015618107,0.03246794,0.013166004,0.027489986,-0.033220414,0.083168596,0.0058165826,-0.026517915,-0.020686973,-0.05445503,-0.011333805,-0.021716133,0.024750419,0.00034529995,-0.04089971,-0.035421968,0.00603335
TCGA-B6-A0RP-01,0.024303097,-0.044789694,-0.015317391,-0.019966627,-0.0113024,0.040795416,-0.0057231095,0.034290638,-0.030858438,0.052977663,0.022117851,-0.029592361,0.0372586,0.042868562,-0.03882584,-0.0090187285,-0.053611923,0.02003916,-0.021096293,0.0013209073,-0.041600555,-0.008226228,-0.037573867,-0.015480622,0.01314097,0.04007803,0.03852861,0.016292151,0.013202629,-0.029248223,-0.052305143,0.006696484,0.055253576,-0.0030401638,0.0028957203,-0.010043454,0.010380283,-0.018680755,0.038806412,0.012518807,0.036195703,-0.028776895,0.025639294,0.015599691,0.00815034,0.012686823,-0.026022542,-0.015617358,0.044755675,0.021357019,-0.020342287,0.017947048,0.06449989,-0.012511308,-0.028937435,-0.0024130854,0.051141255,0.0064831064,0.048136722,-0.03456636,-0.004104577,-0.013678851,-0.008608992,0.050044347,-0.028694738,-0.012842882,-0.024513759,0.0023750812,-0.019951997,-0.021888612,-0.007564146,-0.014918542,-0.006827223,0.00038165506,0.009962408,-0.01573421,-0.03528745,0.042681076,0.009526273,0.011520289,0.06691801,-0.0034468542,0.0035197765,-0.013604837,0.0050594327,0.038632635,0.0037899558,0.019115904,-0.030064626,-0.001246375,-0.008042463,-0.0104297325,0.024599452,0.012573675,0.014603036,-0.012716248,0.006961521,0.01736929,-0.006676002,-0.0022357986
TCGA-B6-A0RQ-01,-0.016789045,0.007623108,-0.041350685,-0.011424723,-0.022235906,0.05595272,0.023974542,0.0002199579,-0.03299438,0.04871899,0.012085546,0.030202705,0.012253292,-0.014065563,-0.0031337477,-0.010675872,0.008204074,-0.00843892,0.021386147,0.011010543,0.015774213,-0.0062772585,-0.0018217443,-6.660726e-05,0.030723095,0.025808949,0.008495601,-0.037904117,-0.009766063,0.03933015,-0.029764257,0.008579377,-0.0054101944,0.022394799,-0.005033836,-0.025149139,0.012643148,-0.014607759,-0.027878888,-0.00032043434,-0.010873303,-0.020546466,0.019863943,0.010324666,-0.054119457,-0.028658146,-0.004852508,-0.0039875368,0.05675592,-0.009799056,0.009015175,0.030212134,-0.03561927,-0.0033983272,0.0117039615,0.012215186,0.0018513962,-0.0012363158,0.011170971,-0.024740273,0.006833897,0.009872623,0.030603077,-0.03191234,0.024515668,-0.034835666,0.019613184,-0.04660389,0.016216412,0.0028881324,0.0068903975,0.0010329382,0.014655951,0.001542082,0.007374985,-0.019548781,-0.0028618649,-0.032436844,0.035640396,0.0015690764,0.007582486,-0.02739887,0.028827883,0.00065471604,-0.017819703,-0.008981492,-0.02044731,0.034337424,0.034650378,0.044756476,0.010551298,-0.03686758,0.03165303,0.003631426,-0.04255124,-0.0011353567,-0.009971035,-0.041482802,-0.021383252,-0.035555456
TCGA-B6-A0RS-01,0.02763008,-0.025132924,0.029906688,0.012082191,0.0010364882,-0.014183739,-0.026396275,0.029770704,-0.031237254,-0.0155205745,-0.017069895,0.011060702,0.0116311135,0.03641105,0.0022102445,0.016943226,-0.004396245,0.019233864,-0.010607919,-0.021755345,0.027056634,-0.014949594,-0.06374807,-0.006344255,0.0025062975,0.020916354,0.007356737,-0.02107137,0.005113014,0.010361288,0.014625438,-0.024648648,-0.05291461,-0.0077506243,0.012190445,-0.009672409,-0.056702517,-0.0025210357,-0.05314,0.014349805,0.020910885,0.01010192,-0.00071187783,-0.06962734,-0.031307083,-0.06126456,-0.0049974765,-0.0007298086,-0.021838315,-0.02118922,-0.018046932,-0.02174376,0.019083519,-0.02266753,-0.051561635,0.059459448,-0.0126356315,-0.05029918,0.014332831,-0.043806598,0.04896837,-0.0023090546,-0.057028078,-0.01876864,-0.02076574,0.02035286,0.030579954,0.024402939,0.0596212,0.03364565,-0.0031398628,-0.0438804,-0.008141826,0.026238024,0.050117455,-0.040035017,-0.00056357984,0.016936423,0.073977284,0.019528903,0.027618274,0.002688739,-0.03594086,0.0017958228,0.0015225904,0.05881419,-0.0005700551,0.0011677281,-0.023765985,0.056643832,0.034562953,-0.0063500293,0.031164896,0.0077946223,0.0048902184,0.0032785663,-0.037018817,0.011751443,-0.05767313,-0.011295033
TCGA-B6-A0RT-01,-0.012669867,-0.022975234,-0.05419922,-0.00945185,-0.025975069,0.026464522,0.01839061,-0.014755374,0.021335488,0.011875618,-0.032131158,0.02766335,0.019018495,0.03224273,-0.024247345,0.0033720867,-0.02036646,0.043723084,-0.026868548,-0.047385443,-0.0219169,-0.006593258,-0.027422663,-0.006140044,-0.02636044,0.04015489,-0.015864056,0.028213048,-0.031338543,0.06108591,-0.00039938465,0.018049832,0.013219746,-0.0060016154,0.016103812,-0.0008201902,0.05166797,-0.022540271,-0.025084544,-0.017880876,0.007864948,0.020239655,-0.010562562,-0.026285186,0.0040788613,-0.057998933,-0.011429412,-0.018635966,0.028246306,-0.024674293,0.0047209766,-0.011587234,-0.012694596,-0.025791688,-0.014242279,-0.032728568,0.0037364997,0.027401794,0.016115407,0.006190569,-0.051350493,0.049392514,-0.012511894,0.048430916,-0.007845141,0.027820965,-0.022666844,0.001180823,0.00061842985,0.03311228,0.04360471,0.027808324,-0.038106706,-0.04438349,-0.012496071,-0.007786855,-0.033831738,-0.03341054,-0.0006702123,0.032335907,0.023990603,0.015557089,-0.017658234,-0.010774197,-0.010317966,0.03412204,-0.024665557,-0.020669598,0.018121306,-0.02224011,-0.019970141,-0.02018318,-0.041831598,-0.0629586,0.07175939,-0.05436515,-0.020947443,0.06089192,0.027075112,-0.032048155
TCGA-B6-A0RU-01,0.042682894,0.00021020533,0.0462318,0.0075220955,0.004386299,-0.007853942,0.015072583,-0.006673897,0.00041669467,0.0020475565,0.028355587,-0.009242075,-0.010971467,-0.009078409,-0.0022194386,0.0075067813,0.0044375574,-0.029547224,0.06381327,-0.054394767,-0.03589554,0.010275211,0.05352153,-0.017420337,0.023557004,-0.018735206,-0.033494163,-0.02726629,-0.03068837,0.021314094,0.01865415,-0.028313175,0.01398093,-0.019723075,-0.05438521,0.02483691,-0.031783547,0.013617413,-0.013315307,-0.043806266,0.0025434718,-0.02769018,-0.04773335,0.0029714096,0.04214971,-0.03678478,-0.030379886,0.02441341,-0.019328203,-0.04040511,-0.009734666,-0.003719662,0.009589924,-0.020757925,-0.020300405,0.04689036,0.009556892,-0.044515662,-0.020818047,0.0049501564,-0.020459615,0.0025568288,0.005903816,-0.038307898,0.018866295,0.028666338,0.027122883,0.009674182,0.0018269413,0.015672842,-0.029105801,-0.010932082,0.047374334,0.022477554,-0.013523792,0.023423217,-0.025627298,-0.016241278,0.0037508067,-0.020007784,0.061316345,0.014023902,0.015495974,-0.019586466,0.02760806,-0.0035369555,0.02233245,-0.022065144,-0.04665443,0.00072501646,0.021806274,-0.033157203,-0.0033857746,0.020802826,0.0074426387,0.025090763,0.01090488,-0.045298085,-0.03504514,0.02879696
TCGA-B6-A0RV-01,0.071084194,0.0121479025,-0.011048483,0.013940042,0.013260473,-0.03255358,-0.0028590546,-0.011449211,-0.05997819,-0.007650635,0.052875903,-0.0326424,-0.049564555,-0.0007763128,-0.053614423,-0.009844417,-0.01714578,0.017104927,-0.0115729915,-0.07246899,-0.025898702,0.040460072,0.013242628,-0.06764888,0.012892953,-0.010294206,-0.0077279466,0.015082816,-0.056425914,0.024142249,0.023655646,0.06093479,0.06682539,0.0038051605,-0.00019187108,-0.030263586,0.011921134,0.0036845496,-0.017008167,0.026128536,0.042966615,0.015116286,0.0011838814,-0.025945775,-0.030613605,0.04595243,-0.017696016,-0.043533735,0.05014145,-0.029283378,-0.031815883,0.027100448,0.018174332,0.009132079,-0.028531063,0.01678052,0.014858811,-0.008199686,-0.002908416,-0.014963287,-0.03999731,0.04552784,0.008585276,-0.01632663,-0.01119164,0.029342042,0.005935381,0.0058220914,-0.027305301,0.06576842,0.033417832,-0.073684454,0.04459036,0.015914364,-0.019406835,-0.070751,0.034262765,0.00094573386,0.022092434,0.003085516,-0.04807502,-0.007319604,0.027212732,-0.019022364,-0.030880757,0.015377598,-0.03620585,-0.06000181,0.021951143,0.03094067,-0.038924992,-0.00021471921,0.033589788,0.054624446,0.01957618,-0.00900512,0.079441704,0.015972562,-0.044661738,-0.011929119
TCGA-B6-A0WS-01,-0.015708512,-0.009409731,0.014586323,-0.0056602955,0.0061575104,0.014924726,-0.019027993,0.010415917,-0.0050941557,-0.01278192,-0.0408368,0.03838694,0.043063924,-0.013087383,0.006685395,0.01833235,0.019156255,-0.020945953,-0.021930818,-0.06484651,-0.04131784,0.009974283,0.018074827,-0.08791101,0.04874091,-0.0132255405,0.015621229,0.03671869,-0.03019228,0.018552072,-0.016069522,0.026003832,0.060539976,0.015246694,0.0068546254,-0.006794147,-0.002079397,-0.018025005,0.033064958,-0.03305773,-0.007288821,0.06836906,-0.033529058,0.037416097,0.11163012,-0.0011954182,-0.050635878,0.015244238,-0.028222088,-0.040994465,0.0067606345,-0.041649245,0.066288695,0.0103746895,0.034823336,0.007437053,0.032145906,0.080041796,-0.0019406807,-0.021638041,-0.032599635,0.0103885215,-0.020071238,0.030537026,-0.045527678,0.000937894,-0.033012025,-0.024120236,-0.010147108,0.014501614,0.000101393496,0.013034098,0.022282274,-0.018833607,0.04820317,-0.015656915,0.011875538,-0.0004964031,-0.056704886,-0.007815369,-0.01661775,0.009547678,0.051684044,0.027032237,0.009821268,0.025216524,0.010906374,-0.039664786,0.0042272024,0.0053201606,0.02158469,0.0021078428,-0.019828005,0.07893282,0.026513765,-0.035733074,0.07410772,-0.057975944,-0.0069012763,0.029050276
TCGA-B6-A0WT-01,-0.0071382467,0.022155948,-0.024761356,-0.038117107,0.00063426467,0.003848893,0.029195858,0.023051057,0.010200371,0.04037062,0.03849318,-0.0043926826,-0.010559402,-0.014492214,-0.012638512,0.0011784239,-0.003602758,-0.048234858,0.011144571,-0.024175908,-0.02253969,-0.047924757,-0.022068951,-0.005001692,-0.023622166,0.040054467,-0.016886683,-0.016783876,-0.008936177,-0.012224533,-0.040345117,-0.0030485108,0.023081254,-0.0017205756,-0.022711348,0.0005806857,-0.047280125,0.04317704,0.007408944,-0.019598419,-0.011464033,-0.015204896,-0.045590162,0.0060266415,0.065519735,-0.05605615,-0.039517105,-0.0011955174,-0.04672021,-0.013465501,0.009470964,-0.07075914,0.026540231,-0.044459775,-0.03633336,0.03180809,0.021592218,-0.03278401,-0.01991852,0.0041897884,-0.0037531247,-0.002700132,-0.0012689097,-0.013803158,0.015465809,0.04048763,0.021563485,-0.0032853559,0.011665565,-0.016816195,-0.0062041283,0.04866796,-0.004556277,0.022073392,0.02606393,0.01671212,-0.003941927,0.010614857,-0.040281486,0.0019753035,-0.0019908994,0.012733972,-0.016389852,0.017009264,0.0039592176,-0.003921818,0.0073582623,-0.04812554,0.03804177,-0.060652178,0.02958205,0.007997685,-0.025770599,-0.016280036,-0.04035735,0.0066993013,-0.054969806,-0.019323977,-0.014430636,0.019978298
TCGA-B6-A0WV-01,-0.012886799,0.016414955,0.03152059,0.022993727,-0.045148697,-0.026666528,-0.012180857,-0.042999774,0.05022417,0.0067775315,0.06614968,-0.0010514301,-0.0049198586,-0.004548966,0.008234975,0.011212532,0.024982946,-0.01186081,-0.06635568,-0.011159133,0.036727738,0.01329739,-0.05592749,0.005779353,-0.06359661,0.03990511,0.021182556,-0.0011782767,0.013431595,0.0050055515,-0.016376419,-0.012036849,-0.048487417,0.034058653,0.0048875464,-0.028269328,0.04393538,0.027226903,0.03872536,-0.02170157,-0.011254259,-0.04779766,0.034265503,0.0037262654,-0.035638772,0.017570453,0.030669006,-0.034908004,0.03840656,0.0035058195,-0.013821725,0.037651766,-0.028977003,0.011778684,0.025685824,-0.0041319914,0.011505125,0.03593638,-0.045397,0.019332012,-0.0144687295,0.008635489,-0.0033078222,-0.031486847,0.081532896,-0.007002027,0.011780408,0.032162108,0.0054062586,-0.04269243,0.046154905,0.040198155,-0.038348343,-0.020230494,0.005689211,-0.016909992,-0.0013855835,-0.021912105,0.03500812,-0.0023272657,-8.562952e-05,-0.03091284,0.023601178,0.03707941,0.01377848,0.008279518,0.005768502,-0.049739208,0.03452518,-0.00805817,-0.033252876,0.030654415,-0.025566937,-0.034496203,-0.04786758,-0.03087727,0.0013899512,-0.025439495,0.078501076,-0.027190257
TCGA-B6-A0WW-01,0.032985263,0.033713736,0.024259565,0.017491236,-3.3433083e-05,-0.081301674,-0.056940515,-0.033281513,0.06421191,-0.038453855,0.024261495,-0.050932523,-0.003617243,-0.006043888,-0.0061109476,0.0072264615,0.02452396,-0.03002421,-0.03297101,-0.031398572,0.028867558,0.05431211,-0.0396908,0.026967905,-0.041983057,0.031601503,0.008284131,0.048183903,-0.010847181,-0.0234555,0.0022100117,0.056484938,-0.01018462,-0.004445846,-0.010104603,-0.0071357395,0.034503873,-0.00961246,0.025971,0.004033974,0.025989056,-0.018764835,-0.05043826,-0.032382663,-0.02497435,0.036733836,-0.008029146,-0.024226397,0.040947963,0.027101707,0.0020930348,0.020084694,0.021230664,0.009679414,0.03431992,0.014272066,0.0075937947,-0.03571613,-0.009669707,0.06390455,-0.038895547,-0.02147486,-0.012822021,0.03395478,0.016718827,-0.041366417,0.0717206,-0.015360261,0.028120644,-0.014359422,0.029188965,-0.028500982,0.008735873,0.00056872657,-0.073259965,0.02657158,0.056296293,-0.01626221,0.044378392,-0.0022135852,-0.032053467,0.014763618,-0.06712258,-0.08799448,-0.060491376,-0.0064418856,-0.020080645,0.0659619,0.016623138,-0.05081058,0.004272446,-0.03940112,-0.01116948,-0.011794456,-0.028279586,0.00912882,0.024219634,-0.056642786,0.036411595,-0.018877193
TCGA-B6-A0WX-01,0.018191371,-0.0020103771,0.0021927236,-0.021947792,-0.035605762,0.05488797,0.02197515,0.01004383,-0.026164241,0.025422342,-0.023078818,-0.00604844,0.033136893,-0.0016184887,-0.029288739,0.007023597,0.025231298,0.05329884,0.011620317,-0.0014653495,0.008241402,0.000598941,-0.04323236,0.008625498,-0.022355767,0.024098484,0.012573027,0.0027775206,0.016010817,-0.015394567,-0.00051804446,-0.007831302,-0.025662092,0.012377756,0.00865568,0.017486583,0.08284545,-0.03157393,-0.024284048,0.02761149,0.05323769,-0.07845546,0.047341242,0.0041223345,-0.082929455,-0.006911878,0.007664349,-0.030985951,0.042512596,0.0062649706,-0.052995387,0.057488978,-0.015321522,0.025967002,-0.032823283,0.048804212,-0.008529335,-0.053331234,-0.036790673,0.011401951,-0.010289711,-0.019529102,-0.056484796,-0.027201861,0.048669357,-0.056568004,0.0101370625,0.018443504,0.06016571,0.007688476,-0.021441635,0.034617927,0.032482747,0.07356237,-0.059803788,-0.037360296,-0.0015620384,-0.019525709,0.022519551,-0.027674774,-0.0073175225,-0.0045570536,-0.008074714,-0.019956833,0.010050844,0.0026905257,-0.032290045,0.031586774,0.02246049,-0.04805458,-0.020441642,-0.055083137,-0.018284451,-0.0023269746,0.00700407,0.013629967,0.04158131,0.035833143,-0.02507106,0.008868293
TCGA-B6-A0WY-01,0.04161956,0.021291155,-0.007453782,-0.0016361736,-0.003415737,-0.023295328,-0.033526488,-0.026607372,0.021640502,0.014600523,-0.012675563,0.0044934424,0.007983189,-0.0055244677,0.013886328,0.0014087437,0.010831855,0.0038795918,0.0033065714,0.0150936395,-0.028188353,-0.00106051,-0.017274527,0.04831497,0.038455516,-0.032877196,-0.039230093,-0.026738442,-0.0047792266,-0.01186411,-0.04867541,-0.00022031041,0.007058652,-0.039311204,-0.02932857,0.0056636054,-0.043112297,0.039126884,-0.023641072,-0.026607057,-0.024220835,0.04100862,-0.077183746,-0.008137446,0.051788352,-0.05556619,-0.05603513,0.019196412,0.026644543,0.0037105903,0.062879376,-0.044924367,-0.052416548,-0.03371692,-0.009006863,0.010585366,-0.00016516284,-0.017054651,0.062493145,-0.006293996,-0.011043347,-0.027566979,-0.011127333,-0.010776696,0.00050392374,0.033516757,0.011823519,-0.005227723,0.02344812,-0.07722232,-0.0073318994,0.080703594,0.049720075,0.017469857,0.007842297,0.03753946,0.005826094,-0.0107536875,-0.04128579,0.032665037,0.005589476,0.009575771,0.021366669,0.03924908,-0.016163383,-0.040686894,-0.012352318,0.048107788,-0.005868726,-0.008335907,0.030509477,0.090990104,-0.013258584,0.0076507516,-0.04953835,-0.03137804,-0.0032044766,0.0015022298,-0.008997399,-0.0031259665
TCGA-B6-A0WZ-01,-0.0009465199,-0.010383524,0.05545,-0.007326164,-0.0153306,-0.022481484,-0.024257556,-0.0003635781,0.014470379,0.01729291,0.018237844,0.012661969,-0.022181796,-0.029937081,-0.033337843,0.012321901,0.0016087685,0.0023570443,-0.039541915,-0.0874611,-0.0716139,0.0055832574,-0.04901315,-0.09496347,-0.03783093,-0.0015257541,0.0063221473,0.015396662,0.05936005,0.030293433,-0.02185407,0.014990114,-0.044911332,0.033813465,-0.040245373,-0.009551048,-0.022086687,0.028440343,0.08413384,0.03345444,0.011671174,0.034302548,-0.04689055,-0.019167162,0.014453752,0.015711676,-0.03601011,-0.026418662,0.027673496,0.0038967319,-0.00215167,0.009888299,-0.024831954,-0.0027077207,-0.006193024,-0.025841998,-0.04306982,-0.0034407545,0.03471935,0.025047084,-0.030284673,0.048454195,0.0020843768,0.014389623,0.036000118,0.0585092,0.039753348,0.04708358,0.025104685,0.0118576465,0.031351693,-0.11126963,0.05974687,0.04195159,0.012939688,0.021890325,-0.006946438,-0.03177599,0.05723677,0.05172265,0.08997407,0.02830076,0.0045305677,-0.0038699433,0.007205652,-0.032418728,0.029169029,-1.0236632e-05,0.024832096,-0.027332004,0.004014033,0.019706916,0.023579663,0.024228625,-0.027127378,-0.016719764,-0.020411953,-0.013690041,0.027315827,-0.005550514
TCGA-B6-A0X0-01,0.045353163,-7.380918e-05,0.011290612,0.018897852,0.017665755,-0.043525428,-0.023132196,-0.05611747,0.043540627,-0.016638594,0.008232821,-0.029995907,0.021510527,-0.0057595586,0.01734315,0.05028478,0.04084959,0.06533024,0.0021056226,-0.08591258,0.06116818,0.036347993,-0.020659542,-0.0037886715,-0.09806236,-0.007947193,-0.0019134358,-0.00012678187,-0.004535731,0.0153061,0.016203038,-0.01703584,-0.08878682,0.027107267,0.036664985,0.02003248,0.011392326,0.00082618464,0.035121664,-0.008041777,-0.02091523,0.021121133,0.035096515,0.048808116,0.07598022,0.023573762,-0.018489134,-0.035141505,0.0293305,0.03059991,0.06502527,0.045251098,0.002422587,0.006151391,0.02793333,-0.010470197,0.034074605,0.07796136,0.01350315,0.032539286,-0.031143893,-0.024288088,-0.024930473,0.001713837,0.0065683564,-0.05329457,0.021431912,0.015563811,0.05590716,0.0051699327,0.013666173,0.026029225,-0.01275773,-0.07284814,-0.049986206,-0.022757899,-0.001009962,-0.006776765,-0.025021512,-0.015369404,-0.04917283,-0.006877288,0.01050018,-0.01362458,0.058248445,0.009891007,0.004192924,0.02702727,-0.014282661,0.0014846204,-0.04003506,-0.025714893,-0.039678685,-0.06327013,-0.03358387,0.023881704,0.051707797,0.0073496145,-0.009608921,0.046066742
